short_name,club_name,player_name,club_involved_name,fee_cleaned,league_name,year,age,position,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
J. Silva,Sporting CP,Jonathan Silva,AS Roma,0.45,Liga Nos,2017,31.0,Defender,2833.0,1419.0,1414.0,Portugal,32.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,7.0,6.0,31.0,10.0,21.0,6.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.98,91.0,89.0,472.0,2833.0,0.19,325.0,192.0,47.0,29.0
J. Silva,Sporting CP,Jonathan Silva,AS Roma,0.45,Liga Nos,2017,25.0,Goalkeeper,360.0,270.0,90.0,Portugal,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,360.0,0.0,0.25,291.0,290.0,51.0,19.0
J. Silva,Sporting CP,Jonathan Silva,AS Roma,0.45,Liga Nos,2017,27.0,Midfielder,0.0,0.0,0.0,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
O. Rosell,Sporting CP,Oriol Rosell,Orlando City SC,0.36200000000000004,Liga Nos,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Ruiz,Sporting CP,Alan Ruiz,CA Colón,0.18,Liga Nos,2017,27.0,Midfielder,1431.0,705.0,726.0,Argentina,23.0,10.0,13.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,10.0,5.0,5.0,10.0,2.0,8.0,8.0,0.0,0.57,0.19,0.38,0.38,0.37,239.0,0.63,143.0,62.0,179.0,477.0,0.5,25.0,47.0,-1.0,2.0
T. Figueiredo,Sporting CP,Tobias Figueiredo,Nottm Forest,0.18,Liga Nos,2017,27.0,Defender,1841.0,869.0,972.0,Portugal,22.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,33.0,14.0,19.0,10.0,3.0,0.05,0.0,0.05,0.1,0.0,1841.0,1.61,56.0,84.0,167.0,0.0,0.54,195.0,356.0,145.0,12.0
R. Sanches,SL Benfica,Renato Sanches,Bayern Munich,31.5,Liga Nos,2016,23.0,Midfielder,1906.0,694.0,1212.0,Portugal,24.0,9.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,9.0,4.0,5.0,7.0,1.0,0.09,0.0,0.09,0.13,0.07,953.0,0.42,212.0,79.0,272.0,0.0,0.33,168.0,181.0,-1.0,10.0
N. Gaitán,SL Benfica,Nico Gaitán,Atlético Madrid,22.5,Liga Nos,2016,33.0,Midfielder,2047.0,1188.0,859.0,Argentina,25.0,15.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,11.0,8.0,3.0,2.0,0.0,0.18,0.0,0.18,0.23,0.1,512.0,0.48,186.0,82.0,1024.0,0.0,0.09,103.0,62.0,-1.0,5.0
N. Oliveira,SL Benfica,Nélson Oliveira,Norwich,5.27,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talisca,SL Benfica,Talisca,Besiktas,3.6,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Carcela-González,SL Benfica,Mehdi Carcela-González,Granada CF,3.6,Liga Nos,2016,31.0,Midfielder,804.0,303.0,501.0,Morocco,20.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,3.0,0.0,3.0,1.0,0.0,0.22,0.0,0.22,0.3,0.18,402.0,0.34,268.0,40.0,804.0,0.0,0.11,82.0,34.0,-1.0,9.0
Bebé,SL Benfica,Bebé,SD Eibar,1.35,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Rojas,SL Benfica,Jorge Rojas,Cerro Porteño,0.9,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Mário,Sporting CP,João Mário,Inter,36.0,Liga Nos,2016,28.0,Midfielder,2714.0,1300.0,1414.0,Portugal,33.0,16.0,17.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,9.0,19.0,11.0,8.0,1.0,0.0,0.2,0.0,0.2,0.21,0.19,452.0,0.63,143.0,82.0,2714.0,0.0,0.03,92.0,263.0,-1.0,5.0
I. Slimani,Sporting CP,Islam Slimani,Leicester,27.45,Liga Nos,2016,32.0,Forward,2888.0,1466.0,1422.0,Algeria,33.0,17.0,16.0,27.0,9.0,18.0,0.0,0.0,0.0,2.0,1.0,16.0,8.0,8.0,19.0,11.0,8.0,8.0,0.0,0.84,0.0,0.84,0.55,1.14,107.0,0.59,152.0,88.0,361.0,0.0,0.25,3.0,298.0,-1.0,1.0
Naldo,Sporting CP,Naldo,Krasnodar,4.05,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Mané,Sporting CP,Carlos Mané,VfB Stuttgart,1.49,Liga Nos,2016,27.0,Midfielder,350.0,128.0,222.0,Portugal,11.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,2.0,3.0,0.0,0.0,0.26,0.0,0.26,0.0,0.41,350.0,1.29,70.0,32.0,0.0,0.0,0.0,63.0,297.0,-1.0,12.0
T. Gutiérrez,Sporting CP,Teófilo Gutiérrez,CA Rosario,0.45,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ewerton,Sporting CP,Ewerton,1.FC K'lautern,0.18,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W. Mallmann,Sporting CP,Wallyson Mallmann,Standard Liège,0.113,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Slavchev,Sporting CP,Simeon Slavchev,Lechia Gdansk,0.045,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maicon,FC Porto,Maicon,São Paulo,5.18,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V. Aboubakar,FC Porto,Vincent Aboubakar,Besiktas,2.25,Liga Nos,2016,29.0,Forward,2099.0,1198.0,901.0,Cameroon,28.0,15.0,13.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,21.0,11.0,10.0,5.0,1.0,0.56,0.0,0.56,0.6,0.5,161.0,0.9,100.0,75.0,420.0,0.0,0.21,12.0,205.0,-1.0,1.0
N. Ghilas,FC Porto,Nabil Ghilas,Gaziantepspor,1.8,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H. Suk,FC Porto,Hyun-jun Suk,Trabzonspor,0.675,Liga Nos,2016,29.0,Forward,1778.0,948.0,830.0,South Korea,25.0,13.0,12.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,30.0,20.0,10.0,2.0,0.0,0.51,0.0,0.51,0.38,0.65,178.0,1.52,59.0,71.0,889.0,0.0,0.1,15.0,229.0,-1.0,2.0
Josué,FC Porto,Josué,Galatasaray,0.63,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Licá,FC Porto,Licá,Nottm Forest,0.322,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Silva,SC Braga,Rafa Silva,Benfica,14.4,Liga Nos,2016,27.0,Midfielder,1978.0,1029.0,949.0,Portugal,30.0,16.0,14.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,22.0,11.0,11.0,3.0,0.0,0.36,0.0,0.36,0.52,0.19,247.0,1.0,90.0,66.0,659.0,0.0,0.14,34.0,343.0,-1.0,3.0
R. Silva,SC Braga,Rafa Silva,Benfica,14.4,Liga Nos,2016,31.0,Defender,921.0,473.0,448.0,Brazil,12.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,8.0,12.0,9.0,3.0,0.1,0.0,0.1,0.19,0.0,921.0,1.95,46.0,77.0,102.0,0.0,0.88,160.0,38.0,143.0,8.0
R. Silva,SC Braga,Rafa Silva,Benfica,14.4,Liga Nos,2016,40.0,Defender,2070.0,900.0,1170.0,Cape Verde,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,25.0,10.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,83.0,90.0,296.0,0.0,0.3,271.0,163.0,54.0,20.0
R. Silva,SC Braga,Rafa Silva,Benfica,14.4,Liga Nos,2016,27.0,Goalkeeper,1913.0,1103.0,810.0,Portugal,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,36.0,19.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,53.0,87.0,638.0,0.0,0.14,380.0,71.0,128.0,23.0
Wallace,SC Braga,Wallace,Lazio,7.2,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W. Boly,SC Braga,Willy Boly,FC Porto,5.85,Liga Nos,2016,30.0,Defender,1869.0,900.0,969.0,France,22.0,10.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,10.0,6.0,4.0,9.0,2.0,0.1,0.0,0.1,0.1,0.09,935.0,0.48,187.0,85.0,187.0,0.0,0.48,156.0,327.0,5.0,9.0
S. Kritsyuk,SC Braga,Stanislav Kritsyuk,Krasnodar,3.6,Liga Nos,2016,30.0,Goalkeeper,1620.0,720.0,900.0,Russia,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,12.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,135.0,90.0,810.0,0.0,0.11,311.0,313.0,19.0,28.0
F. Pardo,SC Braga,Felipe Pardo,Olympiacos,1.35,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. Lima,FC Arouca,Lucas Lima,FC Nantes,0.99,Liga Nos,2016,29.0,Defender,2790.0,1440.0,1350.0,Brazil,31.0,16.0,15.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,27.0,14.0,13.0,8.0,0.0,0.13,0.0,0.13,0.19,0.07,698.0,0.87,103.0,90.0,349.0,0.0,0.26,130.0,312.0,29.0,3.0
L. Lima,FC Arouca,Lucas Lima,FC Nantes,0.99,Liga Nos,2016,33.0,Forward,426.0,220.0,206.0,Brazil,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,71.0,28.0,213.0,0.0,0.42,301.0,322.0,-1.0,21.0
Y. Valle,Rio Ave FC,Yonathan Del Valle,Bursaspor,0.203,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Jota,FC Paços de Ferreira,Diogo Jota,Atlético Madrid,6.48,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. Bonatini,Estoril Praia,Léo Bonatini,Hilal,4.95,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Esiti,Estoril Praia,Anderson Esiti,KAA Gent,1.35,Liga Nos,2016,26.0,Midfielder,1421.0,556.0,865.0,Nigeria,25.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,18.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,79.0,57.0,284.0,0.0,0.32,398.0,90.0,-1.0,17.0
D. Carlos,Estoril Praia,Diego Carlos,FC Nantes,1.17,Liga Nos,2016,28.0,Defender,2742.0,1350.0,1392.0,Brazil,31.0,15.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,37.0,14.0,23.0,12.0,3.0,0.07,0.0,0.07,0.13,0.0,1371.0,1.21,74.0,88.0,229.0,0.0,0.39,196.0,88.0,67.0,5.0
R. Pinto,Belenenses SAD,Rúben Pinto,CSKA Sofia,0.045,Liga Nos,2016,28.0,Midfielder,2320.0,1144.0,1176.0,Portugal,31.0,17.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,49.0,22.0,27.0,7.0,0.0,0.08,0.0,0.08,0.08,0.08,1160.0,1.9,47.0,75.0,331.0,0.0,0.27,186.0,287.0,-1.0,8.0
Cafú,Vitória Guimarães SC,Cafú,FC Lorient,1.8,Liga Nos,2016,28.0,Midfielder,2730.0,1353.0,1377.0,Portugal,32.0,16.0,16.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,48.0,17.0,31.0,5.0,0.0,0.1,0.0,0.1,0.07,0.13,910.0,1.58,57.0,85.0,546.0,0.0,0.16,161.0,245.0,-1.0,6.0
Dalbert,Vitória Guimarães SC,Dalbert,OGC Nice,1.8,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B. Fofana,CD Nacional,Boubacar Fofana,Al-Ettifaq,0.27,Liga Nos,2016,31.0,Defender,628.0,244.0,384.0,Guinea,15.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,15.0,6.0,9.0,3.0,0.0,0.14,0.0,0.14,0.0,0.23,628.0,2.15,42.0,42.0,209.0,0.0,0.43,123.0,199.0,152.0,10.0
Mika,Boavista FC,Mika,Sunderland,1.35,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Figueiredo,Boavista FC,Afonso Figueiredo,Stade Rennais,0.243,Liga Nos,2016,28.0,Defender,2156.0,976.0,1180.0,Portugal,25.0,11.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,21.0,8.0,13.0,5.0,0.0,0.04,0.0,0.04,0.0,0.08,2156.0,0.88,103.0,86.0,431.0,0.0,0.21,220.0,371.0,31.0,12.0
A. Horta,Vitória Setúbal FC,André Horta,Benfica,0.36,Liga Nos,2016,24.0,Midfielder,2022.0,1095.0,927.0,Portugal,32.0,16.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,33.0,19.0,14.0,6.0,0.0,0.09,0.0,0.09,0.0,0.19,1011.0,1.47,61.0,63.0,337.0,0.0,0.27,172.0,231.0,-1.0,6.0
G. Guedes,SL Benfica,Gonçalo Guedes,Paris SG,27.0,Liga Nos,2016,24.0,Midfielder,916.0,518.0,398.0,Portugal,18.0,11.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,7.0,5.0,2.0,0.0,0.0,0.29,0.0,0.29,0.35,0.23,305.0,0.69,131.0,51.0,0.0,0.0,0.0,54.0,57.0,-1.0,8.0
H. Costa,SL Benfica,Hélder Costa,Wolves,13.5,Liga Nos,2016,25.0,Midfielder,0.0,0.0,0.0,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
Elias,Sporting CP,Elias,Atlético-MG,2.25,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
André,Sporting CP,André,Sport Recife,1.08,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Tanaka,Sporting CP,Junya Tanaka,Vissel Kobe,0.387,Liga Nos,2016,33.0,Forward,32.0,10.0,22.0,Japan,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,16.0
J. Pereira,Sporting CP,João Pereira,Trabzonspor,0.27,Liga Nos,2016,37.0,Defender,1507.0,786.0,721.0,Portugal,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,9.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,167.0,79.0,502.0,0.0,0.18,284.0,257.0,11.0,25.0
Evandro,FC Porto,Evandro,Hull City,2.25,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Varela,FC Porto,Silvestre Varela,Kayserispor,0.45,Liga Nos,2016,36.0,Forward,831.0,405.0,426.0,Portugal,22.0,11.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,8.0,2.0,6.0,2.0,0.0,0.32,0.0,0.32,0.44,0.21,277.0,0.87,104.0,38.0,416.0,0.0,0.22,46.0,206.0,-1.0,9.0
Xeka,SC Braga,Xeka,LOSC Lille,0.18,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crislan,SC Braga,Crislan,Vegalta Sendai,0.042,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Menga,SC Braga,Dolly Menga,FC Ashdod,0.023,Liga Nos,2016,27.0,Forward,1111.0,399.0,712.0,Angola,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,17.0,8.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,65.0,44.0,185.0,0.0,0.49,368.0,46.0,-1.0,15.0
F. Augusto,Rio Ave FC,Filipe Augusto,Benfica,1.8,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Wakaso,Rio Ave FC,Alhassan Wakaso,FC Lorient,0.9,Liga Nos,2016,29.0,Midfielder,2514.0,1400.0,1114.0,Ghana,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,32.0,17.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,79.0,84.0,193.0,0.0,0.47,386.0,223.0,-1.0,25.0
Gerso,Belenenses SAD,Gerso,Kansas,1.35,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Soares,Vitória Guimarães SC,Tiquinho Soares,FC Porto,5.04,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Pedro,Vitória Guimarães SC,João Pedro,LA Galaxy,1.31,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Ghazal,CD Nacional,Aly Ghazal,GZ Hengfeng,2.34,Liga Nos,2016,29.0,Midfielder,2062.0,1233.0,829.0,Egypt,27.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,32.0,20.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,64.0,76.0,295.0,0.0,0.31,376.0,328.0,-1.0,13.0
R. Silva,CD Nacional,Rui Silva,Granada CF,0.9,Liga Nos,2016,27.0,Midfielder,1978.0,1029.0,949.0,Portugal,30.0,16.0,14.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,22.0,11.0,11.0,3.0,0.0,0.36,0.0,0.36,0.52,0.19,247.0,1.0,90.0,66.0,659.0,0.0,0.14,34.0,343.0,-1.0,3.0
R. Silva,CD Nacional,Rui Silva,Granada CF,0.9,Liga Nos,2016,31.0,Defender,921.0,473.0,448.0,Brazil,12.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,8.0,12.0,9.0,3.0,0.1,0.0,0.1,0.19,0.0,921.0,1.95,46.0,77.0,102.0,0.0,0.88,160.0,38.0,143.0,8.0
R. Silva,CD Nacional,Rui Silva,Granada CF,0.9,Liga Nos,2016,40.0,Defender,2070.0,900.0,1170.0,Cape Verde,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,25.0,10.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,83.0,90.0,296.0,0.0,0.3,271.0,163.0,54.0,20.0
R. Silva,CD Nacional,Rui Silva,Granada CF,0.9,Liga Nos,2016,27.0,Goalkeeper,1913.0,1103.0,810.0,Portugal,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,36.0,19.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,53.0,87.0,638.0,0.0,0.14,380.0,71.0,128.0,23.0
A. Claro,Vitória Setúbal FC,André Claro,Estoril,0.09,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Assis,GD Chaves,Rafael Assis,Braga,1.27,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freire,GD Chaves,Freire,Shimizu S-Pulse,0.45,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulinho,GD Chaves,Paulinho,Braga,0.315,Liga Nos,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo,SL Benfica,Rodrigo,Valencia,27.0,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Gomes,SL Benfica,André Gomes,Valencia,18.0,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I. Cavaleiro,SL Benfica,Ivan Cavaleiro,Monaco,13.5,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Cancelo,SL Benfica,João Cancelo,Valencia,13.5,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lima,SL Benfica,Lima,Al-Ahli (UAE),6.3,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sidnei,SL Benfica,Sidnei,Dep. La Coruña,5.85,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Mori,SL Benfica,Rogelio Funes Mori,Monterrey,3.24,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Sulejmani,SL Benfica,Miralem Sulejmani,BSC Young Boys,2.7,Liga Nos,2015,32.0,Midfielder,134.0,59.0,75.0,Serbia,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,20.0
L. Benito,SL Benfica,Loris Benito,BSC Young Boys,2.7,Liga Nos,2015,29.0,Defender,95.0,95.0,0.0,Switzerland,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,19.0
Derley,SL Benfica,Derley,Kayserispor,0.54,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Martínez,FC Porto,Jackson Martínez,Atlético Madrid,33.39,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danilo,FC Porto,Danilo,Real Madrid,28.35,Liga Nos,2015,29.0,Defender,2569.0,1344.0,1225.0,Brazil,29.0,15.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,13.0,5.0,13.0,3.0,10.0,9.0,0.0,0.21,0.0,0.21,0.33,0.07,428.0,0.46,198.0,89.0,285.0,0.0,0.32,78.0,208.0,16.0,6.0
A. Sandro,FC Porto,Alex Sandro,Juventus,23.4,Liga Nos,2015,30.0,Defender,2507.0,1157.0,1350.0,Brazil,28.0,13.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,7.0,12.0,3.0,9.0,10.0,1.0,0.04,0.0,0.04,0.08,0.0,2507.0,0.43,209.0,90.0,251.0,0.0,0.36,201.0,282.0,12.0,14.0
Kléber,FC Porto,Kléber,BJ Guoan,3.87,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Eduardo,FC Porto,Carlos Eduardo,Hilal,1.8,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tozé,FC Porto,Tozé,Vit. Guimarães,1.35,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolando,FC Porto,Rolando,Marseille,1.35,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Quaresma,FC Porto,Ricardo Quaresma,Besiktas,1.08,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josué,FC Porto,Josué,Bursaspor,0.9,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernâni,FC Porto,Hernâni,Olympiacos,0.9,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. López,FC Porto,Adrián López,Villarreal,0.9,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Quintero,FC Porto,Juan Fernando Quintero,Stade Rennais,0.45,Liga Nos,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
